Format Version,1.21,Take Name,Take 2020-08-25 04.42.30 PM,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2020-08-25 04.42.30 PM,Total Frames in Take,27713,Total Exported Frames,27713,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker
,,Unlabeled:5000,Unlabeled:5000,Unlabeled:5000,Unlabeled:5001,Unlabeled:5001,Unlabeled:5001
,,"8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701388","8392B20CF49E35701389","8392B20CF49E35701389","8392B20CF49E35701389"
,,Position,Position,Position,Position,Position,Position
Frame,Time,X,Y,Z,X,Y,Z
12965,108.041667,0.083152,0.008072,-0.068243,0.092889,0.244053,0.013626
12966,108.050000,0.083150,0.008071,-0.068242,0.092889,0.244055,0.013623
12967,108.058333,0.083151,0.008069,-0.068238,0.092888,0.244053,0.013623
12968,108.066667,0.083149,0.008069,-0.068237,0.092887,0.244047,0.013633
12969,108.075000,0.083149,0.008071,-0.068235,0.092888,0.244051,0.013626
12970,108.083333,0.083150,0.008074,-0.068236,0.092886,0.244053,0.013630
12971,108.091667,0.083150,0.008073,-0.068234,0.092887,0.244052,0.013629
12972,108.100000,0.083150,0.008071,-0.068239,0.092887,0.244051,0.013628
12973,108.108333,0.083150,0.008071,-0.068241,0.092887,0.244050,0.013626
12974,108.116667,0.083151,0.008072,-0.068243,0.092887,0.244049,0.013631
12975,108.125000,0.083151,0.008073,-0.068237,0.092887,0.244055,0.013627
12976,108.133333,0.083151,0.008072,-0.068241,0.092887,0.244054,0.013629
12977,108.141667,0.083149,0.008070,-0.068242,0.092885,0.244051,0.013629
12978,108.150000,0.083150,0.008069,-0.068242,0.092886,0.244050,0.013626
12979,108.158333,0.083149,0.008069,-0.068245,0.092888,0.244052,0.013621
12980,108.166667,0.083150,0.008072,-0.068240,0.092888,0.244054,0.013624
12981,108.175000,0.083151,0.008074,-0.068236,0.092890,0.244057,0.013622
12982,108.183333,0.083152,0.008072,-0.068238,0.092888,0.244051,0.013629
12983,108.191667,0.083149,0.008070,-0.068247,0.092887,0.244047,0.013632
12984,108.200000,0.083149,0.008069,-0.068232,0.092886,0.244045,0.013635
12985,108.208333,0.083151,0.008071,-0.068239,0.092886,0.244055,0.013627
12986,108.216667,0.083151,0.008071,-0.068239,0.092886,0.244055,0.013627
12987,108.225000,0.083150,0.008071,-0.068237,0.092886,0.244048,0.013638
12988,108.233333,0.083151,0.008072,-0.068236,0.092888,0.244049,0.013633
12989,108.241667,0.083150,0.008071,-0.068242,0.092887,0.244055,0.013621
12990,108.250000,0.083151,0.008068,-0.068241,0.092887,0.244051,0.013625
12991,108.258333,0.083150,0.008068,-0.068234,0.092887,0.244051,0.013624
12992,108.266667,0.083150,0.008074,-0.068250,0.092888,0.244055,0.013629
12993,108.275000,0.083150,0.008075,-0.068234,0.092885,0.244056,0.013635
12994,108.283333,0.083149,0.008070,-0.068248,0.092883,0.244052,0.013625
12995,108.291667,0.083150,0.008064,-0.068247,0.092884,0.244046,0.013625
12996,108.300000,0.083151,0.008068,-0.068242,0.092888,0.244042,0.013641
12997,108.308333,0.083152,0.008077,-0.068237,0.092890,0.244055,0.013636
12998,108.316667,0.083154,0.008076,-0.068245,0.092888,0.244060,0.013621
12999,108.325000,0.083149,0.008068,-0.068235,0.092886,0.244046,0.013634
13000,108.333333,0.083149,0.008064,-0.068240,0.092883,0.244043,0.013632
13001,108.341667,0.083149,0.008068,-0.068235,0.092885,0.244049,0.013630
13002,108.350000,0.083149,0.008075,-0.068236,0.092885,0.244056,0.013627
13003,108.358333,0.083150,0.008076,-0.068238,0.092884,0.244054,0.013641
13004,108.366667,0.083150,0.008072,-0.068239,0.092887,0.244046,0.013642
13005,108.375000,0.083152,0.008065,-0.068251,0.092889,0.244044,0.013631
13006,108.383333,0.083151,0.008066,-0.068241,0.092887,0.244049,0.013626
13007,108.391667,0.083152,0.008073,-0.068241,0.092887,0.244053,0.013633
13008,108.400000,0.083151,0.008077,-0.068232,0.092886,0.244054,0.013639
13009,108.408333,0.083149,0.008070,-0.068241,0.092885,0.244056,0.013621
13010,108.416667,0.083148,0.008065,-0.068239,0.092884,0.244048,0.013624
13011,108.425000,0.083151,0.008067,-0.068241,0.092886,0.244046,0.013634
13012,108.433333,0.083152,0.008073,-0.068242,0.092886,0.244051,0.013640
13013,108.441667,0.083152,0.008074,-0.068243,0.092888,0.244057,0.013628
13014,108.450000,0.083151,0.008070,-0.068243,0.092889,0.244051,0.013628
13015,108.458333,0.083149,0.008066,-0.068241,0.092888,0.244048,0.013630
13016,108.466667,0.083149,0.008068,-0.068240,0.092883,0.244048,0.013632
13017,108.475000,0.083150,0.008070,-0.068241,0.092884,0.244054,0.013627
13018,108.483333,0.083150,0.008072,-0.068235,0.092886,0.244056,0.013626
13019,108.491667,0.083150,0.008071,-0.068240,0.092887,0.244045,0.013647
13020,108.500000,0.083154,0.008068,-0.068243,0.092891,0.244047,0.013628
13021,108.508333,0.083146,0.008056,-0.068237,0.092884,0.244042,0.013617
13022,108.516667,0.083147,0.008075,-0.068255,0.092884,0.244067,0.013610
13023,108.525000,0.083155,0.008082,-0.068270,0.092891,0.244071,0.013611
13024,108.533333,0.083149,0.008061,-0.068237,0.092880,0.244042,0.013617
13025,108.541667,0.083157,0.008079,-0.068283,0.092893,0.244072,0.013584
13026,108.550000,0.083166,0.008108,-0.068304,0.092889,0.244073,0.013586
13027,108.558333,0.083190,0.008150,-0.068262,0.092883,0.244060,0.013609
13028,108.566667,0.083203,0.008221,-0.068142,0.092893,0.244045,0.013662
13029,108.575000,0.083219,0.008298,-0.068133,0.092897,0.244050,0.013661
13030,108.583333,0.083210,0.008349,-0.068074,0.092889,0.244033,0.013674
13031,108.591667,0.083220,0.008403,-0.068074,0.092877,0.244026,0.013680
13032,108.600000,0.083219,0.008506,-0.068097,0.092869,0.244069,0.013654
13033,108.608333,0.083227,0.008544,-0.068015,0.092878,0.244025,0.013670
13034,108.616667,0.083227,0.008608,-0.068046,0.092873,0.244020,0.013651
13035,108.625000,0.083247,0.008713,-0.068034,0.092887,0.244052,0.013637
13036,108.633333,0.083237,0.008804,-0.067965,0.092887,0.244064,0.013625
13037,108.641667,0.083277,0.008849,-0.067979,0.092909,0.244061,0.013586
13038,108.650000,0.083252,0.008933,-0.067982,0.092874,0.244068,0.013591
13039,108.658333,0.083272,0.008999,-0.067954,0.092884,0.244044,0.013600
13040,108.666667,0.083278,0.009086,-0.067967,0.092906,0.244060,0.013551
13041,108.675000,0.083286,0.009218,-0.067903,0.092897,0.244091,0.013574
13042,108.683333,0.083270,0.009268,-0.067799,0.092878,0.244035,0.013647
13043,108.691667,0.083289,0.009327,-0.067844,0.092895,0.244055,0.013586
13044,108.700000,0.083284,0.009444,-0.067805,0.092892,0.244090,0.013582
13045,108.708333,0.083286,0.009521,-0.067737,0.092879,0.244059,0.013594
13046,108.716667,0.083308,0.009611,-0.067644,0.092891,0.244013,0.013680
13047,108.725000,0.083295,0.009751,-0.067657,0.092887,0.244076,0.013648
13048,108.733333,0.083311,0.009795,-0.067626,0.092889,0.244048,0.013633
13049,108.741667,0.083306,0.009851,-0.067561,0.092877,0.244022,0.013654
13050,108.750000,0.083311,0.009972,-0.067579,0.092874,0.244055,0.013642
13051,108.758333,0.083323,0.010062,-0.067513,0.092886,0.244038,0.013630
13052,108.766667,0.083327,0.010187,-0.067503,0.092884,0.244055,0.013604
13053,108.775000,0.083328,0.010325,-0.067462,0.092883,0.244077,0.013625
13054,108.783333,0.083336,0.010364,-0.067438,0.092893,0.244037,0.013633
13055,108.791667,0.083340,0.010471,-0.067461,0.092891,0.244085,0.013580
13056,108.800000,0.083348,0.010568,-0.067341,0.092887,0.244045,0.013638
13057,108.808333,0.083352,0.010692,-0.067297,0.092889,0.244040,0.013640
13058,108.816667,0.083362,0.010848,-0.067251,0.092899,0.244068,0.013641
13059,108.825000,0.083344,0.010926,-0.067250,0.092877,0.244043,0.013619
13060,108.833333,0.083365,0.011003,-0.067191,0.092887,0.244030,0.013640
13061,108.841667,0.083357,0.011155,-0.067177,0.092880,0.244079,0.013629
13062,108.850000,0.083375,0.011245,-0.067130,0.092883,0.244050,0.013609
13063,108.858333,0.083374,0.011358,-0.067077,0.092887,0.244038,0.013608
13064,108.866667,0.083380,0.011509,-0.067053,0.092892,0.244070,0.013637
13065,108.875000,0.083383,0.011566,-0.067019,0.092892,0.244044,0.013611
13066,108.883333,0.083383,0.011650,-0.067013,0.092883,0.244046,0.013578
13067,108.891667,0.083393,0.011791,-0.066986,0.092887,0.244081,0.013605
13068,108.900000,0.083398,0.011865,-0.066943,0.092896,0.244072,0.013592
13069,108.908333,0.083410,0.011926,-0.066877,0.092898,0.244041,0.013631
13070,108.916667,0.083387,0.012022,-0.066835,0.092880,0.244066,0.013642
13071,108.925000,0.083406,0.012053,-0.066850,0.092893,0.244043,0.013619
13072,108.933333,0.083403,0.012102,-0.066810,0.092889,0.244039,0.013629
13073,108.941667,0.083390,0.012171,-0.066780,0.092876,0.244056,0.013648
13074,108.950000,0.083401,0.012185,-0.066786,0.092885,0.244039,0.013630
13075,108.958333,0.083404,0.012242,-0.066779,0.092887,0.244068,0.013627
13076,108.966667,0.083403,0.012270,-0.066741,0.092880,0.244057,0.013651
13077,108.975000,0.083401,0.012262,-0.066726,0.092885,0.244027,0.013642
13078,108.983333,0.083411,0.012303,-0.066746,0.092896,0.244058,0.013616
13079,108.991667,0.083411,0.012314,-0.066789,0.092886,0.244063,0.013603
13080,109.000000,0.083401,0.012313,-0.066710,0.092880,0.244037,0.013648
13081,109.008333,0.083414,0.012338,-0.066747,0.092895,0.244074,0.013603
13082,109.016667,0.083415,0.012321,-0.066798,0.092892,0.244059,0.013585
13083,109.025000,0.083404,0.012322,-0.066729,0.092879,0.244029,0.013648
13084,109.033333,0.083410,0.012353,-0.066720,0.092885,0.244054,0.013654
13085,109.041667,0.083417,0.012346,-0.066765,0.092895,0.244074,0.013581
13086,109.050000,0.083408,0.012351,-0.066716,0.092882,0.244054,0.013641
13087,109.058333,0.083406,0.012354,-0.066698,0.092880,0.244045,0.013664
13088,109.066667,0.083414,0.012334,-0.066767,0.092892,0.244048,0.013593
13089,109.075000,0.083411,0.012348,-0.066755,0.092884,0.244046,0.013623
13090,109.083333,0.083407,0.012365,-0.066725,0.092877,0.244043,0.013665
13091,109.091667,0.083417,0.012364,-0.066749,0.092892,0.244056,0.013617
13092,109.100000,0.083418,0.012377,-0.066773,0.092893,0.244069,0.013608
13093,109.108333,0.083408,0.012372,-0.066704,0.092881,0.244047,0.013643
13094,109.116667,0.083411,0.012359,-0.066717,0.092885,0.244038,0.013624
13095,109.125000,0.083416,0.012379,-0.066752,0.092891,0.244061,0.013613
13096,109.133333,0.083408,0.012386,-0.066718,0.092883,0.244056,0.013643
13097,109.141667,0.083409,0.012375,-0.066723,0.092883,0.244050,0.013631
13098,109.150000,0.083417,0.012382,-0.066752,0.092890,0.244063,0.013606
13099,109.158333,0.083411,0.012371,-0.066732,0.092886,0.244043,0.013629
13100,109.166667,0.083409,0.012369,-0.066714,0.092885,0.244038,0.013639
13101,109.175000,0.083415,0.012387,-0.066753,0.092892,0.244069,0.013605
13102,109.183333,0.083413,0.012381,-0.066725,0.092889,0.244057,0.013624
13103,109.191667,0.083408,0.012377,-0.066712,0.092883,0.244042,0.013645
13104,109.200000,0.083413,0.012382,-0.066738,0.092885,0.244058,0.013617
13105,109.208333,0.083412,0.012373,-0.066736,0.092890,0.244054,0.013609
13106,109.216667,0.083413,0.012379,-0.066713,0.092885,0.244045,0.013646
13107,109.225000,0.083413,0.012387,-0.066715,0.092886,0.244056,0.013631
13108,109.233333,0.083415,0.012378,-0.066736,0.092890,0.244053,0.013619
13109,109.241667,0.083412,0.012383,-0.066710,0.092888,0.244053,0.013636
13110,109.250000,0.083412,0.012380,-0.066724,0.092882,0.244046,0.013640
13111,109.258333,0.083412,0.012371,-0.066723,0.092886,0.244042,0.013623
13112,109.266667,0.083415,0.012384,-0.066716,0.092889,0.244046,0.013645
13113,109.275000,0.083411,0.012387,-0.066704,0.092887,0.244052,0.013643
13114,109.283333,0.083413,0.012379,-0.066730,0.092889,0.244052,0.013620
13115,109.291667,0.083416,0.012379,-0.066722,0.092887,0.244048,0.013632
13116,109.300000,0.083409,0.012376,-0.066701,0.092886,0.244048,0.013630
13117,109.308333,0.083411,0.012380,-0.066717,0.092887,0.244049,0.013625
13118,109.316667,0.083414,0.012387,-0.066721,0.092890,0.244056,0.013632
13119,109.325000,0.083413,0.012383,-0.066710,0.092885,0.244048,0.013645
13120,109.333333,0.083412,0.012380,-0.066720,0.092886,0.244051,0.013628
13121,109.341667,0.083416,0.012379,-0.066735,0.092891,0.244054,0.013620
13122,109.350000,0.083412,0.012377,-0.066709,0.092888,0.244040,0.013644
13123,109.358333,0.083412,0.012383,-0.066723,0.092886,0.244051,0.013636
13124,109.366667,0.083414,0.012385,-0.066722,0.092888,0.244056,0.013628
13125,109.375000,0.083413,0.012379,-0.066718,0.092885,0.244047,0.013634
13126,109.383333,0.083410,0.012382,-0.066715,0.092883,0.244046,0.013635
13127,109.391667,0.083415,0.012380,-0.066731,0.092888,0.244048,0.013633
13128,109.400000,0.083416,0.012380,-0.066723,0.092891,0.244051,0.013623
13129,109.408333,0.083413,0.012387,-0.066712,0.092889,0.244054,0.013635
13130,109.416667,0.083411,0.012385,-0.066716,0.092889,0.244052,0.013631
13131,109.425000,0.083413,0.012377,-0.066721,0.092887,0.244048,0.013625
13132,109.433333,0.083411,0.012381,-0.066726,0.092884,0.244048,0.013632
13133,109.441667,0.083410,0.012382,-0.066726,0.092884,0.244052,0.013628
13134,109.450000,0.083415,0.012385,-0.066720,0.092887,0.244050,0.013639
13135,109.458333,0.083413,0.012387,-0.066714,0.092887,0.244048,0.013649
13136,109.466667,0.083413,0.012380,-0.066720,0.092887,0.244048,0.013622
13137,109.475000,0.083414,0.012378,-0.066728,0.092889,0.244045,0.013631
13138,109.483333,0.083414,0.012383,-0.066725,0.092888,0.244051,0.013626
13139,109.491667,0.083412,0.012385,-0.066720,0.092885,0.244052,0.013629
13140,109.500000,0.083411,0.012385,-0.066707,0.092885,0.244051,0.013635
13141,109.508333,0.083414,0.012380,-0.066719,0.092886,0.244050,0.013627
13142,109.516667,0.083411,0.012378,-0.066717,0.092885,0.244044,0.013633
13143,109.525000,0.083411,0.012384,-0.066713,0.092887,0.244051,0.013633
13144,109.533333,0.083415,0.012388,-0.066719,0.092890,0.244056,0.013627
13145,109.541667,0.083415,0.012383,-0.066714,0.092889,0.244048,0.013635
13146,109.550000,0.083412,0.012381,-0.066719,0.092887,0.244047,0.013633
13147,109.558333,0.083413,0.012378,-0.066724,0.092888,0.244046,0.013630
13148,109.566667,0.083413,0.012383,-0.066724,0.092886,0.244051,0.013627
13149,109.575000,0.083413,0.012389,-0.066724,0.092883,0.244052,0.013634
13150,109.583333,0.083413,0.012385,-0.066710,0.092886,0.244050,0.013639
13151,109.591667,0.083413,0.012380,-0.066714,0.092889,0.244049,0.013622
13152,109.600000,0.083414,0.012380,-0.066730,0.092889,0.244046,0.013633
13153,109.608333,0.083414,0.012384,-0.066720,0.092889,0.244047,0.013637
13154,109.616667,0.083414,0.012385,-0.066715,0.092889,0.244055,0.013629
13155,109.625000,0.083414,0.012386,-0.066729,0.092886,0.244053,0.013633
13156,109.633333,0.083412,0.012379,-0.066722,0.092885,0.244045,0.013634
13157,109.641667,0.083412,0.012379,-0.066725,0.092887,0.244045,0.013633
13158,109.650000,0.083413,0.012385,-0.066724,0.092888,0.244051,0.013635
13159,109.658333,0.083414,0.012386,-0.066724,0.092888,0.244054,0.013627
13160,109.666667,0.083414,0.012384,-0.066724,0.092888,0.244050,0.013634
13161,109.675000,0.083414,0.012380,-0.066721,0.092889,0.244047,0.013628
13162,109.683333,0.083413,0.012379,-0.066730,0.092889,0.244046,0.013629
13163,109.691667,0.083412,0.012384,-0.066710,0.092887,0.244056,0.013621
13164,109.700000,0.083411,0.012384,-0.066718,0.092886,0.244051,0.013633
13165,109.708333,0.083411,0.012384,-0.066718,0.092886,0.244051,0.013633
13166,109.716667,0.083412,0.012382,-0.066716,0.092887,0.244046,0.013634
13167,109.725000,0.083414,0.012381,-0.066725,0.092889,0.244049,0.013625
13168,109.733333,0.083413,0.012382,-0.066715,0.092888,0.244047,0.013634
13169,109.741667,0.083412,0.012387,-0.066710,0.092887,0.244052,0.013633
13170,109.750000,0.083412,0.012387,-0.066712,0.092888,0.244050,0.013630
13171,109.758333,0.083412,0.012383,-0.066728,0.092887,0.244049,0.013629
13172,109.766667,0.083412,0.012382,-0.066723,0.092886,0.244048,0.013631
13173,109.775000,0.083413,0.012384,-0.066723,0.092887,0.244050,0.013630
13174,109.783333,0.083415,0.012387,-0.066738,0.092889,0.244056,0.013627
13175,109.791667,0.083415,0.012386,-0.066721,0.092890,0.244052,0.013629
13176,109.800000,0.083413,0.012380,-0.066725,0.092888,0.244045,0.013632
13177,109.808333,0.083413,0.012383,-0.066721,0.092888,0.244045,0.013636
13178,109.816667,0.083412,0.012387,-0.066719,0.092887,0.244054,0.013628
13179,109.825000,0.083411,0.012385,-0.066716,0.092886,0.244054,0.013624
13180,109.833333,0.083412,0.012383,-0.066728,0.092886,0.244052,0.013628
13181,109.841667,0.083413,0.012383,-0.066722,0.092889,0.244049,0.013630
13182,109.850000,0.083413,0.012383,-0.066714,0.092889,0.244053,0.013622
13183,109.858333,0.083414,0.012385,-0.066733,0.092889,0.244051,0.013627
13184,109.866667,0.083413,0.012384,-0.066724,0.092889,0.244050,0.013634
13185,109.875000,0.083413,0.012384,-0.066717,0.092887,0.244047,0.013641
13186,109.883333,0.083411,0.012385,-0.066717,0.092888,0.244054,0.013625
13187,109.891667,0.083412,0.012383,-0.066721,0.092886,0.244054,0.013618
13188,109.900000,0.083412,0.012384,-0.066728,0.092886,0.244046,0.013638
13189,109.908333,0.083412,0.012386,-0.066714,0.092887,0.244051,0.013635
13190,109.916667,0.083415,0.012387,-0.066727,0.092890,0.244052,0.013628
13191,109.925000,0.083415,0.012382,-0.066722,0.092890,0.244047,0.013631
13192,109.933333,0.083415,0.012380,-0.066721,0.092888,0.244047,0.013632
13193,109.941667,0.083411,0.012385,-0.066726,0.092887,0.244051,0.013629
13194,109.950000,0.083412,0.012388,-0.066718,0.092887,0.244053,0.013631
13195,109.958333,0.083412,0.012384,-0.066714,0.092885,0.244050,0.013629
13196,109.966667,0.083410,0.012381,-0.066714,0.092885,0.244047,0.013628
13197,109.975000,0.083415,0.012384,-0.066716,0.092888,0.244048,0.013635
13198,109.983333,0.083415,0.012387,-0.066727,0.092891,0.244054,0.013627
13199,109.991667,0.083413,0.012384,-0.066731,0.092889,0.244055,0.013618
13200,110.000000,0.083415,0.012381,-0.066723,0.092889,0.244044,0.013636
13201,110.008333,0.083411,0.012383,-0.066713,0.092888,0.244051,0.013628
13202,110.016667,0.083412,0.012388,-0.066718,0.092884,0.244054,0.013624
13203,110.025000,0.083411,0.012385,-0.066728,0.092883,0.244053,0.013627
13204,110.033333,0.083413,0.012382,-0.066729,0.092885,0.244048,0.013630
13205,110.041667,0.083413,0.012385,-0.066713,0.092890,0.244045,0.013640
13206,110.050000,0.083413,0.012386,-0.066722,0.092892,0.244053,0.013625
13207,110.058333,0.083414,0.012386,-0.066717,0.092891,0.244054,0.013625
13208,110.066667,0.083414,0.012382,-0.066723,0.092888,0.244047,0.013633
13209,110.075000,0.083413,0.012383,-0.066722,0.092885,0.244051,0.013625
13210,110.083333,0.083410,0.012384,-0.066718,0.092885,0.244052,0.013628
13211,110.091667,0.083412,0.012385,-0.066728,0.092884,0.244049,0.013636
13212,110.100000,0.083412,0.012386,-0.066711,0.092885,0.244053,0.013629
13213,110.108333,0.083413,0.012383,-0.066721,0.092887,0.244048,0.013635
13214,110.116667,0.083416,0.012384,-0.066724,0.092891,0.244051,0.013625
13215,110.125000,0.083416,0.012385,-0.066728,0.092892,0.244053,0.013621
13216,110.133333,0.083414,0.012385,-0.066719,0.092887,0.244048,0.013637
13217,110.141667,0.083412,0.012385,-0.066719,0.092885,0.244052,0.013630
13218,110.150000,0.083409,0.012385,-0.066723,0.092884,0.244052,0.013627
13219,110.158333,0.083411,0.012383,-0.066724,0.092884,0.244047,0.013636
13220,110.166667,0.083413,0.012386,-0.066719,0.092886,0.244048,0.013636
13221,110.175000,0.083415,0.012386,-0.066731,0.092890,0.244053,0.013627
13222,110.183333,0.083415,0.012386,-0.066719,0.092890,0.244053,0.013620
13223,110.191667,0.083413,0.012383,-0.066720,0.092890,0.244049,0.013629
13224,110.200000,0.083413,0.012384,-0.066720,0.092888,0.244048,0.013635
13225,110.208333,0.083412,0.012387,-0.066718,0.092886,0.244052,0.013630
13226,110.216667,0.083411,0.012386,-0.066719,0.092881,0.244052,0.013630
13227,110.225000,0.083412,0.012385,-0.066722,0.092884,0.244051,0.013629
13228,110.233333,0.083412,0.012382,-0.066719,0.092887,0.244048,0.013630
13229,110.241667,0.083413,0.012383,-0.066724,0.092890,0.244052,0.013621
13230,110.250000,0.083414,0.012386,-0.066718,0.092890,0.244051,0.013628
13231,110.258333,0.083416,0.012386,-0.066725,0.092891,0.244055,0.013627
13232,110.266667,0.083414,0.012386,-0.066725,0.092887,0.244051,0.013630
13233,110.275000,0.083413,0.012383,-0.066732,0.092886,0.244050,0.013628
13234,110.283333,0.083411,0.012383,-0.066722,0.092884,0.244052,0.013626
13235,110.291667,0.083412,0.012386,-0.066719,0.092885,0.244052,0.013629
13236,110.300000,0.083413,0.012388,-0.066733,0.092887,0.244053,0.013627
13237,110.308333,0.083416,0.012385,-0.066732,0.092890,0.244052,0.013626
13238,110.316667,0.083415,0.012384,-0.066734,0.092891,0.244056,0.013614
13239,110.325000,0.083413,0.012383,-0.066716,0.092889,0.244053,0.013619
13240,110.333333,0.083411,0.012383,-0.066722,0.092887,0.244051,0.013623
